y_train,gbm
1,0.9725641447452239
1,0.322960708658504
1,0.8264042962449905
0,0.2391765768701965
1,0.7296837422866072
0,0.5678043436169984
1,0.9234959753731596
0,0.5600171222094329
0,0.4037960016737172
1,0.8556935933144681
0,0.5661637983187957
1,0.7126137041637369
0,0.6110979106990025
1,0.6023514899988989
1,0.7181329761199458
0,0.8917445476103656
1,0.663138229489109
1,0.7829314124205662
1,0.7807900967620162
0,0.3203481219457097
0,0.38645650570127554
1,0.7982855804741467
0,0.8624580240652964
0,0.7865302916258534
1,0.8611720683567494
0,0.6447788124540031
1,0.3066922035551242
0,0.38847764344578667
0,0.2222508069483928
0,0.28152006436039767
1,0.8975836605160988
1,0.8332986651800931
1,0.8946859091895126
1,0.6493804063943615
1,0.4068647093394107
1,0.30952400891437887
1,0.9685230626735215
0,0.6809692661097265
1,0.8511522967143663
0,0.3228218268748252
0,0.47353752876736993
0,0.10013128910888851
1,0.9647122741751175
1,0.8003217309999434
1,0.8572386635548913
0,0.36818836541087707
0,0.48043763480181106
1,0.7441069244994412
1,0.9148153380902999
0,0.21115615725536677
1,0.8170151998859714
0,0.1843976491696096
1,0.7633545263382698
0,0.6857804284610349
1,0.1045637360610743
1,0.8237537794667597
1,0.8161495634285597
1,0.32914376347376223
1,0.09570813923455228
1,0.8764382291584
1,0.7010863074337821
0,0.6093876538847744
0,0.6820605183793323
1,0.7788824363339472
1,0.5063546193621592
0,0.029045626715554756
0,0.5306251658981349
1,0.6399270611501512
1,0.8014889644320112
1,0.9732196137770652
1,0.036127782784879325
1,0.6208675891601598
0,0.4424766194955854
0,0.1027797662477863
1,0.8551500652327798
1,0.6657591617744202
0,0.7931629678401101
1,0.6136077209324188
0,0.8034861751318704
1,0.809981366185849
1,0.8891743133742618
1,0.4963418372006616
1,0.07018685299095316
1,0.8244617840948465
1,0.8522589918264027
0,0.059187001695804174
1,0.8746707320257815
0,0.8576179948496421
1,0.966106655121034
1,0.8686963045830238
1,0.5491856780789878
1,0.6049868944032114
0,0.5087681416349871
1,0.2880079568867152
1,0.7198909477537064
0,0.6448414794121465
1,0.6195730352374321
1,0.300298763986197
0,0.5212406758930856
1,0.5152973621283805
1,0.748775901525806
1,0.3558020088013704
1,0.670770376880369
1,0.5379591371887682
1,0.5370029079063244
1,0.36266797509609483
0,0.9423467548862751
0,0.49914948795729436
1,0.9287673446607788
0,0.503253933190125
0,0.7357815706023275
0,0.7864812482625274
0,0.4516970788725725
1,0.8009421572902957
0,0.11793861857002937
0,0.15133685340975817
1,0.8228159641871641
1,0.6198999850156175
0,0.7863268063390263
1,0.911855784047472
1,0.7426092775810273
1,0.6020935493657678
1,0.36170778545068094
1,0.9149393755361847
1,0.6566618595109908
1,0.8550906989469423
0,0.33047046050271706
0,0.37481747159128703
1,0.682584360613389
0,0.5176622157909437
1,0.884025024146602
0,0.8633278057264412
1,0.6301187574020898
1,0.83102975968125
0,0.6475500732648584
0,0.5642455460300319
0,0.7095032432526498
1,0.6104521652349889
1,0.22370796165351284
1,0.7905187325769455
1,0.7781229016254657
0,0.21260658989089348
1,0.6170606028146285
1,0.19292837133035728
1,0.8812365751276097
1,0.6765879860788812
1,0.8293189860792317
0,0.4867104634286781
0,0.06069435125496562
1,0.8226451011457414
1,0.6580917188359817
1,0.8481669213366831
0,0.6421992250372618
1,0.34373604235505695
1,0.7680969272295664
1,0.6139723522848871
0,0.8199896559583658
1,0.7622161427955603
1,0.8597650622497898
0,0.37151023233476976
1,0.7433602764178219
1,0.8555107786946974
0,0.2062479170953266
0,0.19347020047203084
0,0.7431910374501188
1,0.6909078483900216
1,0.7029870533145541
1,0.5259767290763223
0,0.13165048095225879
1,0.9438969702313661
0,0.24867851808933517
1,0.9004327321232606
0,0.3296596763208624
1,0.6439590423692564
0,0.31858938595610603
1,0.611457958073679
1,0.3849591062195183
1,0.9454880318323247
0,0.13644189855753577
0,0.22036314334829687
0,0.6275051097323955
1,0.6808229415056691
0,0.4627802263332729
1,0.2660899539876279
1,0.6077603464644775
1,0.7712974547391099
0,0.7207638764481796
0,0.09644939820212631
1,0.46971298004832024
0,0.4541926049802788
1,0.5558468106857478
1,0.827937761691822
0,0.713414181801122
0,0.13861196489771788
1,0.7122405622357443
0,0.60398985703864
0,0.48273841549430857
1,0.8555393635150151
0,0.15070340143407046
1,0.7744477129399914
0,0.88354548687921
1,0.5712525962415255
1,0.8376213468017432
0,0.589594860756671
0,0.23405175169187417
1,0.6739913898667503
1,0.7312328420338349
1,0.48752260509330514
1,0.5763065019713052
0,0.09430053950055187
0,0.3328807576959393
0,0.11561550931043771
1,0.9588939727721251
0,0.5344094144480273
1,0.6217543844920463
1,0.6583126274119981
0,0.5698448815677166
1,0.6106811623960745
0,0.3341136134463574
1,0.7999369011322935
0,0.1404362121563122
0,0.25081966224308505
0,0.18561324764427897
1,0.6906796221614585
1,0.38852150202118607
1,0.8140108085042305
1,0.8710726864005982
1,0.6391042597759159
0,0.6076741185194567
1,0.3560395750301954
0,0.24823768375246724
0,0.16424597482192754
1,0.8974769277504367
1,0.7099515203233633
1,0.6994324570518273
1,0.7602712057293809
1,0.22012224630717758
1,0.28175237991912344
1,0.8807840457929741
1,0.9385225155827456
0,0.5344705919673192
0,0.4722135458373418
0,0.46380001729860915
0,0.34128844395434144
1,0.9413804309440188
1,0.7638431237073288
1,0.6947563131663813
0,0.7796172925340393
1,0.3901030829895238
1,0.21394695507803652
1,0.7444044559043124
0,0.2053018179770889
0,0.29920484072416004
1,0.8658947841265702
1,0.6594487914780532
1,0.35282269447449605
0,0.6510730602934107
0,0.3312980133125401
0,0.76201190496408
0,0.2993424023113605
0,0.4176189427821104
1,0.3431320518248606
0,0.06327172141494687
0,0.43933874710810106
1,0.7436169966497375
0,0.4391025552331995
0,0.3856614008868035
1,0.6222713569843547
0,0.7139659341341145
0,0.5968207379952264
1,0.8178644713314869
1,0.4486968691397108
0,0.6227556770201336
1,0.7583121913483571
1,0.27325370699745943
1,0.8541227109215394
1,0.8045035980629845
1,0.7464404332371778
0,0.8154028678537867
1,0.7783921245307677
0,0.1553344627258884
0,0.6114974284322875
1,0.8362119193365893
0,0.5064762924237888
1,0.9565583645401259
0,0.43496153607894716
1,0.7867981166181791
1,0.644834981593912
0,0.5924879372856658
1,0.48611558444861835
1,0.7483080539764744
0,0.7574341763550293
1,0.4445488956667513
0,0.6892041919931606
0,0.24232739579806412
1,0.8729286183402409
0,0.3859730056937051
0,0.758153547428445
0,0.1782112420099289
0,0.25318921193656574
0,0.19403738749980268
1,0.27258191500856954
0,0.12698713117417593
0,0.11673385814359517
1,0.7950426622672904
1,0.6936093560199779
1,0.585823206789665
0,0.3127689453019353
1,0.8283232654931356
0,0.3039305419066422
0,0.12449835590373681
0,0.17781292868167184
1,0.5975131230515385
0,0.7044252784180475
0,0.8628328715503111
1,0.7992076029423023
0,0.6212475387165804
0,0.8102085727036797
1,0.9296319649333792
0,0.516484359251112
1,0.8874220005677552
1,0.3656646841583909
1,0.949881043758932
1,0.5482475247695124
1,0.34300654932493013
1,0.21396762743570596
0,0.7773788425078298
0,0.7023248985848654
0,0.25595446215978707
1,0.6746013819331963
0,0.7726973677273447
1,0.800315739971027
0,0.2121357218218772
1,0.5494470508460075
1,0.847821056506025
1,0.7486570662564419
1,0.7082474606854304
1,0.950256856780939
0,0.6316828027525366
0,0.2804074042057142
0,0.21193825488103896
1,0.8704871442045435
1,0.48052136403216394
1,0.9669521898101411
0,0.8636904408974234
1,0.36316413637293044
1,0.3817993578192154
1,0.6850013031732884
1,0.6870361764733464
0,0.5797306315240464
1,0.2760843839023615
0,0.5130634535002065
0,0.8587272614253718
0,0.6465476240644624
1,0.7963121031124663
0,0.40984316197530174
1,0.6341791460488702
0,0.8069498119647998
1,0.9720577271010395
0,0.37986786867913286
0,0.38237980148931494
1,0.7586058419335012
1,0.9145897505194597
1,0.8555393635150151
1,0.908376064346206
0,0.7413567899907514
0,0.06749513216777207
0,0.5700372435238924
0,0.15514377286371256
0,0.07086079449579374
0,0.14226356442294516
0,0.23202563532763737
0,0.6163715675095225
1,0.7993444142366798
1,0.8765128282007939
1,0.7272473694819301
0,0.052709322327432785
0,0.7826528531158078
1,0.7923745831740898
1,0.8494882732476475
0,0.21974462024546884
0,0.29771593387218104
1,0.8060627567471342
0,0.5063530649679541
0,0.20052351000564456
1,0.8007199663108466
1,0.308892529586015
1,0.18363887064243478
1,0.2914238547385346
1,0.7461922612284085
1,0.768771637580386
1,0.7684007668359579
0,0.20113949663376168
1,0.9635465966838063
1,0.8491262232869874
0,0.11100134148063603
1,0.5230737492861506
1,0.5712223416279761
1,0.6759626093237864
1,0.6035560000571679
1,0.8681472286801794
1,0.5477370433523071
0,0.22985867394324455
1,0.33719368801524513
0,0.6339610442850719
1,0.7140447211593304
1,0.44063640794287007
1,0.5475748243196179
1,0.22486103566760354
1,0.43096918927636574
1,0.79975940717604
0,0.7495519104820354
0,0.19706382881586276
0,0.600873206730422
0,0.8930180524962715
1,0.8451202535287025
1,0.5308787640980497
0,0.46796943701643506
0,0.36771873149932965
1,0.953574695131865
0,0.14434033327047371
0,0.7141706501965922
1,0.7723528474869334
0,0.08607215764196888
1,0.7241730501917886
0,0.09788009158460036
0,0.5395041410667617
1,0.9230490044941692
1,0.8928165212022809
1,0.214855586883167
0,0.4002783251903735
0,0.48756532303681466
1,0.8253537812760843
0,0.21600796027411612
0,0.19215537539827646
0,0.41620792298226156
1,0.8938779008857664
0,0.5012310970986442
1,0.625196326571513
1,0.589153389990862
0,0.402218538691986
0,0.8022924560499627
0,0.2553482523374606
1,0.9154461605823708
0,0.9197832094016962
1,0.8950281084323313
1,0.6816923866487382
1,0.1547741619335553
0,0.6980399064508959
1,0.349799767866618
1,0.6172036435302843
1,0.5092397830430176
1,0.9410004568929694
0,0.44153074935432485
1,0.40018501523169425
0,0.11598512115062655
0,0.44903256336482694
0,0.14457538603449233
