y_train,ada
0,0.17650950619983646
1,0.5099120894132275
0,0.46371395174430086
1,0.4949171498859773
1,0.7361540369924524
0,0.49060130055558415
0,0.2495595640980168
1,0.5673253414628727
0,0.6377985454201011
0,0.49691877143176477
1,0.7361540369924524
0,0.2954074839667937
1,0.5952301120218906
0,0.6051129596260424
1,0.5741729938467833
1,0.7271635389732807
0,0.4976246618511173
0,0.42189726781758685
1,0.7029040761449392
1,0.6001705745874631
1,0.5075020363421201
1,0.5005103993133178
0,0.4126061674606273
0,0.38887731030532197
0,0.35803376818015253
1,0.6033164720811172
0,0.41936450234631045
1,0.6455025586927106
1,0.5537831364944135
0,0.6142404969576044
1,0.4973075187946648
0,0.3824336760556927
1,0.7315483421771626
0,0.42008299373819014
0,0.48270528461122464
0,0.3032043405409305
1,0.5729370075105628
1,0.5030785100728139
1,0.6073992262492908
1,0.6281710948023594
1,0.5188864372968297
0,0.5283837006143659
1,0.4669472096252302
0,0.4340763175109376
0,0.4685717154609041
1,0.6932193469250466
1,0.6704368364739414
1,0.5729370075105628
1,0.59443011037451
1,0.3764524938755701
1,0.3784148917707073
1,0.8256415272060801
1,0.6001705745874631
0,0.4949171498859773
0,0.45316701873665993
0,0.6377985454201011
0,0.4380390598505745
1,0.727473202278192
1,0.6074021752582708
1,0.5712709086445468
0,0.6794166099117792
1,0.4103177273142803
1,0.3176489707469973
1,0.5952301120218906
0,0.4657229395156331
0,0.2495595640980168
1,0.6740008446304384
1,0.7204160850045989
1,0.6199482795739443
0,0.48173147143327866
0,0.5236140317775559
0,0.5493497679611067
0,0.4698208535405194
0,0.4822730704779094
1,0.4040626341334678
0,0.3147058402746972
0,0.49060130055558415
1,0.6455025586927106
0,0.4535499406184327
0,0.4532958729264861
1,0.5537831364944135
0,0.5703509808674204
0,0.5683549487840239
1,0.7251132592382857
1,0.5054164551222647
0,0.5406251689333954
1,0.5513368267123332
1,0.4693804081522277
1,0.7978858826098753
1,0.6122669804726285
1,0.600076742783787
0,0.543761826323084
1,0.6619239606961467
0,0.3656047768429102
0,0.6267447379223833
1,0.7251132592382857
0,0.48228983798488323
1,0.7361540369924524
0,0.520840277329772
1,0.5838582150165699
1,0.5673253414628727
0,0.5662934200985623
1,0.5922727742540992
1,0.7167094756553665
0,0.556737773938933
1,0.5052574055447702
0,0.699906969264187
0,0.5213833047842775
1,0.6079142063136654
0,0.3784148917707073
0,0.6794166099117792
0,0.46083038102420076
0,0.2954074839667937
0,0.3032043405409305
1,0.3300680372643601
0,0.4126061674606273
0,0.2757859967885745
1,0.5729370075105628
1,0.5813911700578801
1,0.6418818991954879
0,0.41936450234631045
1,0.6679190476928746
0,0.3300680372643601
0,0.22228603833355806
0,0.35606615500430927
1,0.5213833047842775
0,0.6199482795739443
0,0.8256415272060801
1,0.6229391427877202
0,0.7265374140872138
0,0.6947282898652504
1,0.7908559894839321
0,0.5307993086254833
1,0.5839098547494148
1,0.45610689136030835
1,0.8083100383687737
1,0.575088704513048
1,0.4935559420147191
1,0.3370525695407846
0,0.6947282898652504
0,0.6215978211232287
0,0.2954074839667937
1,0.5683549487840239
0,0.5440682477297455
1,0.868074503869617
0,0.34174090349129777
1,0.501990960012002
1,0.6242501331137856
1,0.5297025356861945
1,0.6794166099117792
1,0.6051129596260424
0,0.5080072003625965
0,0.4278168230680458
0,0.33205448727598713
1,0.5447451182932218
1,0.5090724221222781
1,0.791834892788856
0,0.6341357964108758
1,0.4707619575589928
1,0.5151887374952546
1,0.6455025586927106
1,0.5652630357295118
0,0.4955033840419787
1,0.4107528422836616
0,0.5085523597707494
0,0.7668843798537842
0,0.4720557299106737
1,0.7073198325534091
0,0.49391141829184965
1,0.7204160850045989
0,0.5729370075105628
1,0.8345020396326898
0,0.3300680372643601
0,0.42189726781758685
1,0.7251132592382857
1,0.8225237135750898
1,0.7361540369924524
1,0.6389815006302092
0,0.6947282898652504
0,0.3788287143991381
0,0.47817453576643204
0,0.45501864563790234
0,0.3788287143991381
0,0.20011225043642844
0,0.2495595640980168
0,0.5979421422888156
1,0.5664403601569767
1,0.7710294248021543
1,0.7251132592382857
0,0.4149000640822045
0,0.7185912260599543
1,0.7271635389732807
1,0.7878777710743072
0,0.33205448727598713
0,0.46728750478341186
1,0.7029040761449392
0,0.5154515059667372
0,0.3032043405409305
1,0.7710294248021543
1,0.48365120910810283
1,0.33602621314379044
1,0.4782671454120539
1,0.574099774607715
1,0.6377985454201011
1,0.5819198595481155
0,0.35606615500430927
1,0.6952219775903901
1,0.6704368364739414
0,0.3788287143991381
1,0.5317330534321516
1,0.5005103993133178
1,0.5646459377812801
1,0.5269074568327412
1,0.8178601446199176
1,0.5570868441760498
0,0.3662747776181034
1,0.4644165535515893
0,0.6079142063136654
1,0.6079142063136654
1,0.47555955216582785
1,0.5741729938467833
1,0.49579094120417505
1,0.42189726781758685
1,0.6242501331137856
0,0.58531240997319
0,0.3176489707469973
0,0.6079142063136654
0,0.6418818991954879
1,0.8259199422668032
1,0.5033306790149386
0,0.6704368364739414
0,0.4232197086090028
1,0.6073578040541128
0,0.32466528952126467
0,0.6947282898652504
1,0.6700281143003323
0,0.19480285876211131
1,0.7041768745472464
0,0.41545542645777495
0,0.5257281872410786
1,0.6945598630401032
1,0.5983068595881024
1,0.3980904093960753
0,0.47817453576643204
0,0.5059786414128449
1,0.6258096340782903
0,0.3980904093960753
0,0.42437134346956445
0,0.4621878236030236
1,0.5423699111592586
0,0.4892985933154583
1,0.6312880198653498
1,0.5652630357295118
0,0.3949070840700829
0,0.729379305089807
0,0.4585472484399361
1,0.8471235551979389
0,0.8765488557370145
1,0.8289904971499439
1,0.6693611321666697
1,0.4199782733707264
0,0.5729370075105628
1,0.47780369745653806
1,0.5423845095367276
1,0.4955747554206025
1,0.8178601446199176
0,0.5054164551222647
1,0.49470221388637503
0,0.19480285876211131
0,0.5338564059148071
0,0.3761241226165913
